,Id,ActivityHour,TotalIntensity,AverageIntensity
17808,7086361926,5/1/2016 12:00:00 PM,21,0.35
17809,7086361926,5/1/2016 1:00:00 PM,42,0.7
17810,7086361926,5/1/2016 2:00:00 PM,37,0.616667
17811,7086361926,5/1/2016 3:00:00 PM,20,0.333333
17814,7086361926,5/1/2016 6:00:00 PM,16,0.266667
17815,7086361926,5/1/2016 7:00:00 PM,7,0.116667
17816,7086361926,5/1/2016 8:00:00 PM,27,0.45
17817,7086361926,5/1/2016 9:00:00 PM,10,0.166667
17818,7086361926,5/1/2016 10:00:00 PM,6,0.1
17819,7086361926,5/1/2016 11:00:00 PM,4,0.066667
17826,7086361926,5/2/2016 6:00:00 AM,3,0.05
17827,7086361926,5/2/2016 7:00:00 AM,20,0.333333
17828,7086361926,5/2/2016 8:00:00 AM,2,0.033333
17829,7086361926,5/2/2016 9:00:00 AM,4,0.066667
17830,7086361926,5/2/2016 10:00:00 AM,3,0.05
17831,7086361926,5/2/2016 11:00:00 AM,2,0.033333
17832,7086361926,5/2/2016 12:00:00 PM,8,0.133333
17833,7086361926,5/2/2016 1:00:00 PM,91,1.516667
17835,7086361926,5/2/2016 3:00:00 PM,8,0.133333
17836,7086361926,5/2/2016 4:00:00 PM,23,0.383333
17838,7086361926,5/2/2016 6:00:00 PM,78,1.3
17839,7086361926,5/2/2016 7:00:00 PM,5,0.083333
17842,7086361926,5/2/2016 10:00:00 PM,8,0.133333
17843,7086361926,5/2/2016 11:00:00 PM,1,0.016667
17844,7086361926,5/3/2016 12:00:00 AM,1,0.016667
17850,7086361926,5/3/2016 6:00:00 AM,1,0.016667
17851,7086361926,5/3/2016 7:00:00 AM,11,0.183333
17853,7086361926,5/3/2016 9:00:00 AM,6,0.1
17854,7086361926,5/3/2016 10:00:00 AM,6,0.1
17855,7086361926,5/3/2016 11:00:00 AM,4,0.066667
17856,7086361926,5/3/2016 12:00:00 PM,6,0.1
17857,7086361926,5/3/2016 1:00:00 PM,90,1.5
17858,7086361926,5/3/2016 2:00:00 PM,6,0.1
17859,7086361926,5/3/2016 3:00:00 PM,8,0.133333
17860,7086361926,5/3/2016 4:00:00 PM,19,0.316667
17862,7086361926,5/3/2016 6:00:00 PM,57,0.95
17863,7086361926,5/3/2016 7:00:00 PM,2,0.033333
17864,7086361926,5/3/2016 8:00:00 PM,10,0.166667
17865,7086361926,5/3/2016 9:00:00 PM,17,0.283333
17866,7086361926,5/3/2016 10:00:00 PM,4,0.066667
17867,7086361926,5/3/2016 11:00:00 PM,13,0.216667
17874,7086361926,5/4/2016 6:00:00 AM,2,0.033333
17875,7086361926,5/4/2016 7:00:00 AM,12,0.2
17876,7086361926,5/4/2016 8:00:00 AM,3,0.05
17877,7086361926,5/4/2016 9:00:00 AM,1,0.016667
17878,7086361926,5/4/2016 10:00:00 AM,6,0.1
17879,7086361926,5/4/2016 11:00:00 AM,2,0.033333
17880,7086361926,5/4/2016 12:00:00 PM,11,0.183333
17881,7086361926,5/4/2016 1:00:00 PM,19,0.316667
17882,7086361926,5/4/2016 2:00:00 PM,2,0.033333
17883,7086361926,5/4/2016 3:00:00 PM,5,0.083333
17884,7086361926,5/4/2016 4:00:00 PM,24,0.4
17886,7086361926,5/4/2016 6:00:00 PM,34,0.566667
17887,7086361926,5/4/2016 7:00:00 PM,14,0.233333
17889,7086361926,5/4/2016 9:00:00 PM,3,0.05
17890,7086361926,5/4/2016 10:00:00 PM,4,0.066667
17891,7086361926,5/4/2016 11:00:00 PM,1,0.016667
17899,7086361926,5/5/2016 7:00:00 AM,14,0.233333
17900,7086361926,5/5/2016 8:00:00 AM,13,0.216667
17902,7086361926,5/5/2016 10:00:00 AM,7,0.116667
17903,7086361926,5/5/2016 11:00:00 AM,7,0.116667
17904,7086361926,5/5/2016 12:00:00 PM,3,0.05
17906,7086361926,5/5/2016 2:00:00 PM,3,0.05
17907,7086361926,5/5/2016 3:00:00 PM,1,0.016667
17908,7086361926,5/5/2016 4:00:00 PM,16,0.266667
17909,7086361926,5/5/2016 5:00:00 PM,21,0.35
17910,7086361926,5/5/2016 6:00:00 PM,7,0.116667
17911,7086361926,5/5/2016 7:00:00 PM,7,0.116667
17912,7086361926,5/5/2016 8:00:00 PM,14,0.233333
17913,7086361926,5/5/2016 9:00:00 PM,4,0.066667
17914,7086361926,5/5/2016 10:00:00 PM,8,0.133333
17915,7086361926,5/5/2016 11:00:00 PM,7,0.116667
17916,7086361926,5/6/2016 12:00:00 AM,4,0.066667
17917,7086361926,5/6/2016 1:00:00 AM,7,0.116667
17922,7086361926,5/6/2016 6:00:00 AM,2,0.033333
17923,7086361926,5/6/2016 7:00:00 AM,25,0.416667
17924,7086361926,5/6/2016 8:00:00 AM,9,0.15
17925,7086361926,5/6/2016 9:00:00 AM,4,0.066667
17926,7086361926,5/6/2016 10:00:00 AM,2,0.033333
17927,7086361926,5/6/2016 11:00:00 AM,2,0.033333
17928,7086361926,5/6/2016 12:00:00 PM,9,0.15
17930,7086361926,5/6/2016 2:00:00 PM,14,0.233333
17931,7086361926,5/6/2016 3:00:00 PM,5,0.083333
17932,7086361926,5/6/2016 4:00:00 PM,24,0.4
17934,7086361926,5/6/2016 6:00:00 PM,64,1.066667
17935,7086361926,5/6/2016 7:00:00 PM,16,0.266667
17936,7086361926,5/6/2016 8:00:00 PM,9,0.15
17937,7086361926,5/6/2016 9:00:00 PM,1,0.016667
17940,7086361926,5/7/2016 12:00:00 AM,2,0.033333
17949,7086361926,5/7/2016 9:00:00 AM,4,0.066667
17950,7086361926,5/7/2016 10:00:00 AM,15,0.25
17951,7086361926,5/7/2016 11:00:00 AM,21,0.35
17953,7086361926,5/7/2016 1:00:00 PM,41,0.683333
17954,7086361926,5/7/2016 2:00:00 PM,40,0.666667
17955,7086361926,5/7/2016 3:00:00 PM,21,0.35
17956,7086361926,5/7/2016 4:00:00 PM,17,0.283333
17957,7086361926,5/7/2016 5:00:00 PM,16,0.266667
17958,7086361926,5/7/2016 6:00:00 PM,15,0.25
17959,7086361926,5/7/2016 7:00:00 PM,1,0.016667
17960,7086361926,5/7/2016 8:00:00 PM,11,0.183333
17961,7086361926,5/7/2016 9:00:00 PM,34,0.566667
17962,7086361926,5/7/2016 10:00:00 PM,11,0.183333
17963,7086361926,5/7/2016 11:00:00 PM,1,0.016667
17964,7086361926,5/8/2016 12:00:00 AM,3,0.05
17971,7086361926,5/8/2016 7:00:00 AM,1,0.016667
17973,7086361926,5/8/2016 9:00:00 AM,20,0.333333
17975,7086361926,5/8/2016 11:00:00 AM,2,0.033333
17976,7086361926,5/8/2016 12:00:00 PM,11,0.183333
17977,7086361926,5/8/2016 1:00:00 PM,3,0.05
17978,7086361926,5/8/2016 2:00:00 PM,5,0.083333
17979,7086361926,5/8/2016 3:00:00 PM,78,1.3
17980,7086361926,5/8/2016 4:00:00 PM,80,1.333333
17981,7086361926,5/8/2016 5:00:00 PM,23,0.383333
17983,7086361926,5/8/2016 7:00:00 PM,11,0.183333
17984,7086361926,5/8/2016 8:00:00 PM,34,0.566667
17985,7086361926,5/8/2016 9:00:00 PM,8,0.133333
17986,7086361926,5/8/2016 10:00:00 PM,6,0.1
17987,7086361926,5/8/2016 11:00:00 PM,12,0.2
17994,7086361926,5/9/2016 6:00:00 AM,3,0.05
17995,7086361926,5/9/2016 7:00:00 AM,11,0.183333
17996,7086361926,5/9/2016 8:00:00 AM,11,0.183333
17997,7086361926,5/9/2016 9:00:00 AM,8,0.133333
17998,7086361926,5/9/2016 10:00:00 AM,1,0.016667
17999,7086361926,5/9/2016 11:00:00 AM,4,0.066667
18000,7086361926,5/9/2016 12:00:00 PM,9,0.15
18002,7086361926,5/9/2016 2:00:00 PM,19,0.316667
18003,7086361926,5/9/2016 3:00:00 PM,2,0.033333
18004,7086361926,5/9/2016 4:00:00 PM,22,0.366667
18006,7086361926,5/9/2016 6:00:00 PM,74,1.233333
18007,7086361926,5/9/2016 7:00:00 PM,35,0.583333
18008,7086361926,5/9/2016 8:00:00 PM,25,0.416667
18009,7086361926,5/9/2016 9:00:00 PM,5,0.083333
18019,7086361926,5/10/2016 7:00:00 AM,9,0.15
18020,7086361926,5/10/2016 8:00:00 AM,6,0.1
18021,7086361926,5/10/2016 9:00:00 AM,5,0.083333
18022,7086361926,5/10/2016 10:00:00 AM,4,0.066667
18023,7086361926,5/10/2016 11:00:00 AM,7,0.116667
18024,7086361926,5/10/2016 12:00:00 PM,4,0.066667
18026,7086361926,5/10/2016 2:00:00 PM,4,0.066667
18027,7086361926,5/10/2016 3:00:00 PM,1,0.016667
18028,7086361926,5/10/2016 4:00:00 PM,27,0.45
18030,7086361926,5/10/2016 6:00:00 PM,29,0.483333
18031,7086361926,5/10/2016 7:00:00 PM,3,0.05
18034,7086361926,5/10/2016 10:00:00 PM,3,0.05
18037,7086361926,5/11/2016 1:00:00 AM,1,0.016667
18042,7086361926,5/11/2016 6:00:00 AM,2,0.033333
18043,7086361926,5/11/2016 7:00:00 AM,11,0.183333
18044,7086361926,5/11/2016 8:00:00 AM,6,0.1
18045,7086361926,5/11/2016 9:00:00 AM,4,0.066667
18046,7086361926,5/11/2016 10:00:00 AM,6,0.1
18047,7086361926,5/11/2016 11:00:00 AM,3,0.05
18048,7086361926,5/11/2016 12:00:00 PM,6,0.1
18049,7086361926,5/11/2016 1:00:00 PM,86,1.433333
18050,7086361926,5/11/2016 2:00:00 PM,3,0.05
18051,7086361926,5/11/2016 3:00:00 PM,2,0.033333
18052,7086361926,5/11/2016 4:00:00 PM,28,0.466667
18054,7086361926,5/11/2016 6:00:00 PM,70,1.166667
18055,7086361926,5/11/2016 7:00:00 PM,14,0.233333
18056,7086361926,5/11/2016 8:00:00 PM,3,0.05
18058,7086361926,5/11/2016 10:00:00 PM,3,0.05
18067,7086361926,5/12/2016 7:00:00 AM,2,0.033333
18068,7086361926,5/12/2016 8:00:00 AM,15,0.25
18070,7086361926,5/12/2016 10:00:00 AM,4,0.066667
18071,7086361926,5/12/2016 11:00:00 AM,4,0.066667
18072,7086361926,5/12/2016 12:00:00 PM,7,0.116667
18074,8053475328,4/12/2016 1:00:00 AM,1,0.016667
18075,8053475328,4/12/2016 2:00:00 AM,15,0.25
18084,8053475328,4/12/2016 11:00:00 AM,5,0.083333
18085,8053475328,4/12/2016 12:00:00 PM,5,0.083333
18086,8053475328,4/12/2016 1:00:00 PM,5,0.083333
18089,8053475328,4/12/2016 4:00:00 PM,6,0.1
18090,8053475328,4/12/2016 5:00:00 PM,77,1.283333
18091,8053475328,4/12/2016 6:00:00 PM,55,0.916667
18093,8053475328,4/12/2016 8:00:00 PM,4,0.066667
18094,8053475328,4/12/2016 9:00:00 PM,45,0.75
18095,8053475328,4/12/2016 10:00:00 PM,4,0.066667
18096,8053475328,4/12/2016 11:00:00 PM,7,0.116667
18097,8053475328,4/13/2016 12:00:00 AM,1,0.016667
18098,8053475328,4/13/2016 1:00:00 AM,7,0.116667
18107,8053475328,4/13/2016 10:00:00 AM,4,0.066667
18108,8053475328,4/13/2016 11:00:00 AM,21,0.35
18109,8053475328,4/13/2016 12:00:00 PM,13,0.216667
18110,8053475328,4/13/2016 1:00:00 PM,66,1.1
18111,8053475328,4/13/2016 2:00:00 PM,40,0.666667
18113,8053475328,4/13/2016 4:00:00 PM,15,0.25
18114,8053475328,4/13/2016 5:00:00 PM,43,0.716667
18115,8053475328,4/13/2016 6:00:00 PM,47,0.783333
18117,8053475328,4/13/2016 8:00:00 PM,2,0.033333
18118,8053475328,4/13/2016 9:00:00 PM,12,0.2
18119,8053475328,4/13/2016 10:00:00 PM,10,0.166667
18120,8053475328,4/13/2016 11:00:00 PM,7,0.116667
18121,8053475328,4/14/2016 12:00:00 AM,4,0.066667
18123,8053475328,4/14/2016 2:00:00 AM,4,0.066667
18131,8053475328,4/14/2016 10:00:00 AM,20,0.333333
18132,8053475328,4/14/2016 11:00:00 AM,30,0.5
18133,8053475328,4/14/2016 12:00:00 PM,30,0.5
18134,8053475328,4/14/2016 1:00:00 PM,44,0.733333
18135,8053475328,4/14/2016 2:00:00 PM,60,1.0
18136,8053475328,4/14/2016 3:00:00 PM,1,0.016667
18137,8053475328,4/14/2016 4:00:00 PM,14,0.233333
18138,8053475328,4/14/2016 5:00:00 PM,18,0.3
18139,8053475328,4/14/2016 6:00:00 PM,85,1.416667
18141,8053475328,4/14/2016 8:00:00 PM,69,1.15
18142,8053475328,4/14/2016 9:00:00 PM,2,0.033333
18143,8053475328,4/14/2016 10:00:00 PM,12,0.2
18144,8053475328,4/14/2016 11:00:00 PM,27,0.45
18145,8053475328,4/15/2016 12:00:00 AM,6,0.1
18146,8053475328,4/15/2016 1:00:00 AM,4,0.066667
18147,8053475328,4/15/2016 2:00:00 AM,2,0.033333
18156,8053475328,4/15/2016 11:00:00 AM,9,0.15
18157,8053475328,4/15/2016 12:00:00 PM,6,0.1
18158,8053475328,4/15/2016 1:00:00 PM,64,1.066667
18159,8053475328,4/15/2016 2:00:00 PM,53,0.883333
18160,8053475328,4/15/2016 3:00:00 PM,7,0.116667
18161,8053475328,4/15/2016 4:00:00 PM,15,0.25
18162,8053475328,4/15/2016 5:00:00 PM,26,0.433333
18163,8053475328,4/15/2016 6:00:00 PM,84,1.4
18165,8053475328,4/15/2016 8:00:00 PM,76,1.266667
18166,8053475328,4/15/2016 9:00:00 PM,9,0.15
18167,8053475328,4/15/2016 10:00:00 PM,41,0.683333
18172,8053475328,4/16/2016 3:00:00 AM,1,0.016667
18180,8053475328,4/16/2016 11:00:00 AM,8,0.133333
18181,8053475328,4/16/2016 12:00:00 PM,4,0.066667
18183,8053475328,4/16/2016 2:00:00 PM,3,0.05
18184,8053475328,4/16/2016 3:00:00 PM,3,0.05
18185,8053475328,4/16/2016 4:00:00 PM,3,0.05
18186,8053475328,4/16/2016 5:00:00 PM,6,0.1
18187,8053475328,4/16/2016 6:00:00 PM,15,0.25
18189,8053475328,4/16/2016 8:00:00 PM,31,0.516667
18190,8053475328,4/16/2016 9:00:00 PM,6,0.1
18191,8053475328,4/16/2016 10:00:00 PM,14,0.233333
18197,8053475328,4/17/2016 4:00:00 AM,2,0.033333
18206,8053475328,4/17/2016 1:00:00 PM,7,0.116667
18207,8053475328,4/17/2016 2:00:00 PM,83,1.383333
18208,8053475328,4/17/2016 3:00:00 PM,64,1.066667
18209,8053475328,4/17/2016 4:00:00 PM,9,0.15
18210,8053475328,4/17/2016 5:00:00 PM,32,0.533333
18211,8053475328,4/17/2016 6:00:00 PM,31,0.516667
18213,8053475328,4/17/2016 8:00:00 PM,22,0.366667
18214,8053475328,4/17/2016 9:00:00 PM,56,0.933333
18216,8053475328,4/17/2016 11:00:00 PM,46,0.766667
18217,8053475328,4/18/2016 12:00:00 AM,2,0.033333
18218,8053475328,4/18/2016 1:00:00 AM,9,0.15
18219,8053475328,4/18/2016 2:00:00 AM,1,0.016667
18228,8053475328,4/18/2016 11:00:00 AM,23,0.383333
18229,8053475328,4/18/2016 12:00:00 PM,25,0.416667
18231,8053475328,4/18/2016 2:00:00 PM,6,0.1
18232,8053475328,4/18/2016 3:00:00 PM,11,0.183333
18234,8053475328,4/18/2016 5:00:00 PM,21,0.35
18235,8053475328,4/18/2016 6:00:00 PM,31,0.516667
18237,8053475328,4/18/2016 8:00:00 PM,2,0.033333
18238,8053475328,4/18/2016 9:00:00 PM,51,0.85
18240,8053475328,4/18/2016 11:00:00 PM,6,0.1
18241,8053475328,4/19/2016 12:00:00 AM,5,0.083333
18242,8053475328,4/19/2016 1:00:00 AM,11,0.183333
18252,8053475328,4/19/2016 11:00:00 AM,13,0.216667
18253,8053475328,4/19/2016 12:00:00 PM,22,0.366667
18254,8053475328,4/19/2016 1:00:00 PM,12,0.2
18255,8053475328,4/19/2016 2:00:00 PM,10,0.166667
18256,8053475328,4/19/2016 3:00:00 PM,42,0.7
18257,8053475328,4/19/2016 4:00:00 PM,73,1.216667
18258,8053475328,4/19/2016 5:00:00 PM,3,0.05
18259,8053475328,4/19/2016 6:00:00 PM,28,0.466667
18261,8053475328,4/19/2016 8:00:00 PM,1,0.016667
18262,8053475328,4/19/2016 9:00:00 PM,56,0.933333
18263,8053475328,4/19/2016 10:00:00 PM,90,1.5
18264,8053475328,4/19/2016 11:00:00 PM,7,0.116667
18265,8053475328,4/20/2016 12:00:00 AM,1,0.016667
18266,8053475328,4/20/2016 1:00:00 AM,5,0.083333
18267,8053475328,4/20/2016 2:00:00 AM,3,0.05
18275,8053475328,4/20/2016 10:00:00 AM,4,0.066667
18276,8053475328,4/20/2016 11:00:00 AM,12,0.2
18277,8053475328,4/20/2016 12:00:00 PM,2,0.033333
18278,8053475328,4/20/2016 1:00:00 PM,14,0.233333
18279,8053475328,4/20/2016 2:00:00 PM,91,1.516667
18280,8053475328,4/20/2016 3:00:00 PM,8,0.133333
18281,8053475328,4/20/2016 4:00:00 PM,6,0.1
18282,8053475328,4/20/2016 5:00:00 PM,21,0.35
18283,8053475328,4/20/2016 6:00:00 PM,32,0.533333
18284,8053475328,4/20/2016 7:00:00 PM,74,1.233333
18285,8053475328,4/20/2016 8:00:00 PM,2,0.033333
18286,8053475328,4/20/2016 9:00:00 PM,44,0.733333
18288,8053475328,4/20/2016 11:00:00 PM,11,0.183333
18290,8053475328,4/21/2016 1:00:00 AM,7,0.116667
18291,8053475328,4/21/2016 2:00:00 AM,3,0.05
18299,8053475328,4/21/2016 10:00:00 AM,16,0.266667
18300,8053475328,4/21/2016 11:00:00 AM,12,0.2
18301,8053475328,4/21/2016 12:00:00 PM,13,0.216667
18302,8053475328,4/21/2016 1:00:00 PM,22,0.366667
18303,8053475328,4/21/2016 2:00:00 PM,78,1.3
18304,8053475328,4/21/2016 3:00:00 PM,5,0.083333
18305,8053475328,4/21/2016 4:00:00 PM,6,0.1
18306,8053475328,4/21/2016 5:00:00 PM,22,0.366667
18307,8053475328,4/21/2016 6:00:00 PM,27,0.45
18310,8053475328,4/21/2016 9:00:00 PM,36,0.6
18312,8053475328,4/21/2016 11:00:00 PM,5,0.083333
18313,8053475328,4/22/2016 12:00:00 AM,2,0.033333
18314,8053475328,4/22/2016 1:00:00 AM,2,0.033333
18315,8053475328,4/22/2016 2:00:00 AM,5,0.083333
18324,8053475328,4/22/2016 11:00:00 AM,4,0.066667
18325,8053475328,4/22/2016 12:00:00 PM,1,0.016667
18327,8053475328,4/22/2016 2:00:00 PM,2,0.033333
18328,8053475328,4/22/2016 3:00:00 PM,6,0.1
18329,8053475328,4/22/2016 4:00:00 PM,8,0.133333
18330,8053475328,4/22/2016 5:00:00 PM,7,0.116667
18331,8053475328,4/22/2016 6:00:00 PM,5,0.083333
18332,8053475328,4/22/2016 7:00:00 PM,20,0.333333
18335,8053475328,4/22/2016 10:00:00 PM,35,0.583333
18336,8053475328,4/22/2016 11:00:00 PM,9,0.15
18337,8053475328,4/23/2016 12:00:00 AM,5,0.083333
18340,8053475328,4/23/2016 3:00:00 AM,9,0.15
18349,8053475328,4/23/2016 12:00:00 PM,7,0.116667
18352,8053475328,4/23/2016 3:00:00 PM,7,0.116667
18353,8053475328,4/23/2016 4:00:00 PM,16,0.266667
18354,8053475328,4/23/2016 5:00:00 PM,47,0.783333
18355,8053475328,4/23/2016 6:00:00 PM,36,0.6
18357,8053475328,4/23/2016 8:00:00 PM,18,0.3
18358,8053475328,4/23/2016 9:00:00 PM,42,0.7
18360,8053475328,4/23/2016 11:00:00 PM,10,0.166667
18361,8053475328,4/24/2016 12:00:00 AM,1,0.016667
18362,8053475328,4/24/2016 1:00:00 AM,6,0.1
18363,8053475328,4/24/2016 2:00:00 AM,5,0.083333
18374,8053475328,4/24/2016 1:00:00 PM,23,0.383333
18376,8053475328,4/24/2016 3:00:00 PM,86,1.433333
18377,8053475328,4/24/2016 4:00:00 PM,82,1.366667
18378,8053475328,4/24/2016 5:00:00 PM,39,0.65
18380,8053475328,4/24/2016 7:00:00 PM,14,0.233333
18381,8053475328,4/24/2016 8:00:00 PM,8,0.133333
18383,8053475328,4/24/2016 10:00:00 PM,5,0.083333
18384,8053475328,4/24/2016 11:00:00 PM,1,0.016667
18386,8053475328,4/25/2016 1:00:00 AM,3,0.05
18395,8053475328,4/25/2016 10:00:00 AM,20,0.333333
18396,8053475328,4/25/2016 11:00:00 AM,40,0.666667
18397,8053475328,4/25/2016 12:00:00 PM,11,0.183333
18398,8053475328,4/25/2016 1:00:00 PM,48,0.8
18399,8053475328,4/25/2016 2:00:00 PM,60,1.0
18400,8053475328,4/25/2016 3:00:00 PM,4,0.066667
18401,8053475328,4/25/2016 4:00:00 PM,16,0.266667
18402,8053475328,4/25/2016 5:00:00 PM,76,1.266667
18403,8053475328,4/25/2016 6:00:00 PM,42,0.7
18405,8053475328,4/25/2016 8:00:00 PM,11,0.183333
18406,8053475328,4/25/2016 9:00:00 PM,90,1.5
18407,8053475328,4/25/2016 10:00:00 PM,55,0.916667
18408,8053475328,4/25/2016 11:00:00 PM,1,0.016667
18409,8053475328,4/26/2016 12:00:00 AM,8,0.133333
18410,8053475328,4/26/2016 1:00:00 AM,10,0.166667
18411,8053475328,4/26/2016 2:00:00 AM,4,0.066667
18419,8053475328,4/26/2016 10:00:00 AM,13,0.216667
18420,8053475328,4/26/2016 11:00:00 AM,9,0.15
18421,8053475328,4/26/2016 12:00:00 PM,36,0.6
18423,8053475328,4/26/2016 2:00:00 PM,8,0.133333
18424,8053475328,4/26/2016 3:00:00 PM,9,0.15
18425,8053475328,4/26/2016 4:00:00 PM,6,0.1
18426,8053475328,4/26/2016 5:00:00 PM,13,0.216667
18428,8053475328,4/26/2016 7:00:00 PM,13,0.216667
18429,8053475328,4/26/2016 8:00:00 PM,1,0.016667
18430,8053475328,4/26/2016 9:00:00 PM,26,0.433333
18431,8053475328,4/26/2016 10:00:00 PM,22,0.366667
18432,8053475328,4/26/2016 11:00:00 PM,12,0.2
18434,8053475328,4/27/2016 1:00:00 AM,4,0.066667
18435,8053475328,4/27/2016 2:00:00 AM,7,0.116667
18443,8053475328,4/27/2016 10:00:00 AM,2,0.033333
18444,8053475328,4/27/2016 11:00:00 AM,15,0.25
18445,8053475328,4/27/2016 12:00:00 PM,26,0.433333
18446,8053475328,4/27/2016 1:00:00 PM,64,1.066667
18447,8053475328,4/27/2016 2:00:00 PM,38,0.633333
18449,8053475328,4/27/2016 4:00:00 PM,3,0.05
18450,8053475328,4/27/2016 5:00:00 PM,21,0.35
18451,8053475328,4/27/2016 6:00:00 PM,20,0.333333
18454,8053475328,4/27/2016 9:00:00 PM,40,0.666667
18455,8053475328,4/27/2016 10:00:00 PM,18,0.3
18456,8053475328,4/27/2016 11:00:00 PM,20,0.333333
18468,8053475328,4/28/2016 11:00:00 AM,15,0.25
18469,8053475328,4/28/2016 12:00:00 PM,30,0.5
18470,8053475328,4/28/2016 1:00:00 PM,38,0.633333
18471,8053475328,4/28/2016 2:00:00 PM,66,1.1
18472,8053475328,4/28/2016 3:00:00 PM,5,0.083333
18473,8053475328,4/28/2016 4:00:00 PM,11,0.183333
18474,8053475328,4/28/2016 5:00:00 PM,7,0.116667
18475,8053475328,4/28/2016 6:00:00 PM,20,0.333333
18477,8053475328,4/28/2016 8:00:00 PM,1,0.016667
18478,8053475328,4/28/2016 9:00:00 PM,35,0.583333
18480,8053475328,4/28/2016 11:00:00 PM,9,0.15
18481,8053475328,4/29/2016 12:00:00 AM,3,0.05
18483,8053475328,4/29/2016 2:00:00 AM,11,0.183333
18492,8053475328,4/29/2016 11:00:00 AM,6,0.1
18493,8053475328,4/29/2016 12:00:00 PM,15,0.25
18494,8053475328,4/29/2016 1:00:00 PM,9,0.15
18496,8053475328,4/29/2016 3:00:00 PM,6,0.1
18497,8053475328,4/29/2016 4:00:00 PM,7,0.116667
18498,8053475328,4/29/2016 5:00:00 PM,25,0.416667
18499,8053475328,4/29/2016 6:00:00 PM,62,1.033333
18500,8053475328,4/29/2016 7:00:00 PM,47,0.783333
18501,8053475328,4/29/2016 8:00:00 PM,9,0.15
18502,8053475328,4/29/2016 9:00:00 PM,25,0.416667
18503,8053475328,4/29/2016 10:00:00 PM,11,0.183333
18504,8053475328,4/29/2016 11:00:00 PM,7,0.116667
18505,8053475328,4/30/2016 12:00:00 AM,4,0.066667
18506,8053475328,4/30/2016 1:00:00 AM,12,0.2
18507,8053475328,4/30/2016 2:00:00 AM,1,0.016667
18509,8053475328,4/30/2016 4:00:00 AM,11,0.183333
18517,8053475328,4/30/2016 12:00:00 PM,11,0.183333
18519,8053475328,4/30/2016 2:00:00 PM,1,0.016667
18520,8053475328,4/30/2016 3:00:00 PM,91,1.516667
18521,8053475328,4/30/2016 4:00:00 PM,29,0.483333
18522,8053475328,4/30/2016 5:00:00 PM,30,0.5
18523,8053475328,4/30/2016 6:00:00 PM,2,0.033333
18524,8053475328,4/30/2016 7:00:00 PM,7,0.116667
18525,8053475328,4/30/2016 8:00:00 PM,2,0.033333
18526,8053475328,4/30/2016 9:00:00 PM,2,0.033333
18527,8053475328,4/30/2016 10:00:00 PM,9,0.15
18528,8053475328,4/30/2016 11:00:00 PM,2,0.033333
18536,8053475328,5/1/2016 7:00:00 AM,9,0.15
18542,8053475328,5/1/2016 1:00:00 PM,9,0.15
18543,8053475328,5/1/2016 2:00:00 PM,21,0.35
18544,8053475328,5/1/2016 3:00:00 PM,12,0.2
18559,8053475328,5/2/2016 6:00:00 AM,3,0.05
18570,8053475328,5/2/2016 5:00:00 PM,4,0.066667
18571,8053475328,5/2/2016 6:00:00 PM,34,0.566667
18572,8053475328,5/2/2016 7:00:00 PM,29,0.483333
18573,8053475328,5/2/2016 8:00:00 PM,6,0.1
18574,8053475328,5/2/2016 9:00:00 PM,3,0.05
18575,8053475328,5/2/2016 10:00:00 PM,9,0.15
18576,8053475328,5/2/2016 11:00:00 PM,7,0.116667
18577,8053475328,5/3/2016 12:00:00 AM,9,0.15
18578,8053475328,5/3/2016 1:00:00 AM,6,0.1
18589,8053475328,5/3/2016 12:00:00 PM,17,0.283333
18590,8053475328,5/3/2016 1:00:00 PM,9,0.15
18592,8053475328,5/3/2016 3:00:00 PM,15,0.25
18593,8053475328,5/3/2016 4:00:00 PM,19,0.316667
18595,8053475328,5/3/2016 6:00:00 PM,22,0.366667
18597,8053475328,5/3/2016 8:00:00 PM,17,0.283333
18598,8053475328,5/3/2016 9:00:00 PM,24,0.4
18599,8053475328,5/3/2016 10:00:00 PM,10,0.166667
18601,8053475328,5/4/2016 12:00:00 AM,7,0.116667
18603,8053475328,5/4/2016 2:00:00 AM,9,0.15
18613,8053475328,5/4/2016 12:00:00 PM,20,0.333333
18614,8053475328,5/4/2016 1:00:00 PM,7,0.116667
18616,8053475328,5/4/2016 3:00:00 PM,8,0.133333
18617,8053475328,5/4/2016 4:00:00 PM,9,0.15
18618,8053475328,5/4/2016 5:00:00 PM,4,0.066667
18619,8053475328,5/4/2016 6:00:00 PM,8,0.133333
18621,8053475328,5/4/2016 8:00:00 PM,1,0.016667
18622,8053475328,5/4/2016 9:00:00 PM,81,1.35
18623,8053475328,5/4/2016 10:00:00 PM,51,0.85
18624,8053475328,5/4/2016 11:00:00 PM,4,0.066667
18625,8053475328,5/5/2016 12:00:00 AM,2,0.033333
18627,8053475328,5/5/2016 2:00:00 AM,2,0.033333
18636,8053475328,5/5/2016 11:00:00 AM,7,0.116667
18637,8053475328,5/5/2016 12:00:00 PM,23,0.383333
18638,8053475328,5/5/2016 1:00:00 PM,6,0.1
18639,8053475328,5/5/2016 2:00:00 PM,93,1.55
18640,8053475328,5/5/2016 3:00:00 PM,5,0.083333
18641,8053475328,5/5/2016 4:00:00 PM,2,0.033333
18642,8053475328,5/5/2016 5:00:00 PM,14,0.233333
